"group_id","lang_code"
"99409d2d-b99b-490f-b5c0-dd488a277be5","en"
"f5681a2d-9ca1-45c8-8a68-464a8d40b486","en"
"3b81b5d6-fb64-4039-b8cc-62e6d5ab35de","es-la"
"ca14035d-8f6e-4e73-9566-ea3395f87250","fr"
"4401b8bc-8469-49ee-8fa1-66258076cd1a","pt-br"
"f385c3ee-0fc9-4fc1-88d8-d049df4ae2a8","en"
"d8746379-d662-4fd0-8e0c-970db142f7fe","pt-br"
"72bdb8a9-b93f-477b-a049-dcecc0a24df3","pt-br"
"5ad04ad6-60a9-4f2e-8a69-aade1b2a3558","id"
"36eb872f-1f8f-4fd7-8e8c-105e633e3c60","en"
"5f6a6757-b8ec-4a98-9a7d-12b364e776d3","pt"
"a0a847fb-5a1a-4e8a-b364-44b7bee91c37","en"
"70375e72-f792-462d-93ba-b275c8e6cb03","en"
"dd234718-2692-44ca-aab3-cb335a7fb6fc","fr"
"a6783721-2394-47fd-9105-fc9fd9b3e974","en"
"c77d9bf4-58da-4cac-9e67-6bc3bb80d59d","en"
"ffdf302b-83d6-41e0-8c5b-04453b458b1e","vi"
"ca1f93e5-207b-43d2-a54a-71435ac4592b","pt-br"
"22a891c8-2fc9-4d6b-ab91-019f8789eadb","en"
"4f6ecb14-9873-4615-9737-4fdf24f3b741","en"
"7c3d34aa-07fe-4f4e-a5a8-2ffdda32e9e6","id"
"1137194a-67e0-4a86-991c-41389393cc46","vi"
"ce9aa310-bb43-487c-b4eb-3d3ffcc4b07e","ru"
"43ff65c8-f1ba-46ca-9343-e94833a21691","ru"
"7d753ca1-4291-477a-9db0-7ed08daa7978","en"
"472c4ed3-977e-43e8-bc2d-6d411e178a35","ar"
"cb283b0c-6d61-434b-8794-b18866254a18","vi"
"e906a56e-ba7f-44d1-b4fc-a3baf412c0c8","pt-br"
"7f891e36-ef46-4c2a-8605-4bd664cf10e1","en"
"7f891e36-ef46-4c2a-8605-4bd664cf10e1","es-la"
"7d6ac6f4-5b80-4de6-9b86-aff753456139","vi"
"6f28784e-fc4b-41df-a2f5-3487f2943e95","fr"
"93f8350f-e0af-45f7-8503-a9eb6e5d9229","en"
"599a95c1-2e55-4519-9824-05d1bb01d972","en"
"047a3e95-9db3-4252-a4eb-f27c7e522c81","pl"
"17b03aa6-6568-4898-9062-bd0d278ccded","en"
"89e359c4-9f44-4ea4-934a-5191f99f4d23","en"
"95f535c7-2624-4a31-9f24-ade1b4531ba9","en"
"f1ff3ee1-9f53-43cb-874f-cbc442e60760","ru"
"2799e586-7716-42c9-9211-0382585940ee","en"
"928d02ee-dd87-40e3-bc37-96a69d3cb6ad","en"
"f6d3c0e8-1153-45c8-a0a4-f25460dacc47","pl"
"1d08e6d1-c550-4116-a1bf-c7e75638c7b9","en"
"f9d0784c-e292-4f6d-8f36-7bed3ef3bc4d","en"
"3662ed5a-79c3-4c9c-8d5c-a026af3f71bf","en"
"7269547f-df58-4bfd-a375-eccc783eb202","en"
"5fe9326f-4f6b-4435-b9f0-4442f6c9e85e","en"
"5cc9dca4-094f-446e-90e8-43992851cfcb","en"
"a29ebf11-9d93-42e2-ab8c-f4bbad0fb320","en"
"b20b1454-8e92-4385-8ee1-9d7ee00f73c1","fr"
"bd9ad672-4f75-4a46-9799-4160832e6f5f","es"
"41d4122c-e431-46ae-8af5-7bdfc19d4ab2","pt-br"
"a6e44f38-9bf8-4cdf-8a82-52dcbf7600ff","pt-br"
"5c7514a3-7cd7-4158-88a9-9d3706dc693a","en"
"4cc92abf-74df-4ff5-ab7c-7036da16dc64","en"
"cc7c7baf-a108-4e9f-a002-575e046b9033","en"
"36bd375a-d4e7-432d-bab4-f73aa0a006e9","ar"
"c72284f3-d55f-4ade-9486-f2cee595e44a","en"
"b401ec86-a1cb-4654-b016-afe9c6538f2e","ru"
"13273b66-5ae7-4fae-ad6f-0b422815ca31","id"
"e999a0cc-9a34-4c1c-b870-eabf6c5d15d8","en"
"b625a445-19bc-4700-b035-e718d1f399f2","en"
"321acdb9-6596-480d-b260-908e741d9cb0","en"
"c8cdf45c-23d4-4b8a-b1e0-2071227085a1","pl"
"dc841a8d-cd00-420c-8282-a336bdf48ab3","vi"
"8160c7ec-cd6b-4788-aebc-e2626c54483d","id"
"763d24bb-8296-4ed2-9d9e-34cf6824f9a6","id"
"04f490e4-1b21-4b98-8c63-4601dc5b2117","tr"
"6dc9205b-21cc-4d98-a8c2-8a922f913189","en"
"27a887fa-0ae5-4821-be7f-74bd6c409d24","ru"
"28c215a6-7a57-4de0-8d5b-808d383bf1f0","th"
"b27b08ff-8b27-4467-8433-59ec55f10bcd","en"
"8e449f42-d269-4a1e-8d0c-3a40188ae8b9","ru"
"d2b21600-3592-442d-b2b4-c3167bb4389c","en"
"286b9e0c-bdfd-4e9b-8ae5-5e077018e54b","ru"
"3a6383dd-0180-4ff1-95b8-c0639857a9d4","en"
"0b840f23-9f4e-4e31-9901-18df466e807f","en"
"86c95e88-8622-4b1b-9b71-51fe902b9aa0","tl"
"7ff60964-28ee-4e6a-a102-3dd9519a8085","en"
"c2ed24b2-ba8d-43ee-8c5c-c16e3ee6aac3","pl"
"39ab33b9-8d65-4ac9-876e-9a8540f1318e","en"
"e68a90a3-5d37-4427-8139-2895e63fcab3","en"
"3b839dc5-f5d7-4cb8-803e-685ec1fb5c1f","pt-br"
"29b9d8c2-d9b4-4ae4-adac-d58668ea87a3","en"
"3471a1f9-5392-4a4d-9c8d-5cf6d46d5f59","en"
"39d30252-a9a9-4114-9633-da6da5dbae7f","en"
"5aaf2a64-708b-4fee-b5b8-1115c6145a71","en"
"5adff0dd-1b68-4d9f-9a06-1959ddeae4f4","es-la"
"08996e66-7145-4127-be31-6a64df3ffbcb","en"
"1960d1f5-cf22-498c-b1b1-e7920d966ae7","pl"
"bb58b5b4-8c95-41e6-9482-73dd0905eb18","es-la"
"2de8db59-2fce-4c0a-8e03-36d75ad8f2c1","en"
"be8e7843-42d2-44f2-bf61-032b68502b1f","en"
"b89ea4ef-0b46-4243-8de5-cbe94e4632b7","en"
"4ec4f8b1-90f2-4544-b8be-7b0b3c57b067","en"
"0652b84c-b81d-41ff-8c67-25af1f0ff006","pt-br"
"51925eb6-231e-4d58-bba0-dca7106c0496","zh"
"f1716b0b-d298-42da-8d04-e8718317b26b","en"
"bd6a9715-b723-4f47-912b-f44598876651","en"
"ae3f2d60-6503-4f81-b02c-77b7c33dbc63","es-la"
"8d1f4239-4438-43b0-92be-e70f5ad6f369","en"
"2849d155-644c-43e3-82ee-0ee5437802b8","en"
"14d410fb-66bf-494b-af17-195da81c062f","es-la"
"a1262c0b-30c2-4668-888f-882d6d5b21dc","en"
"c8f8fc46-ba63-4704-a979-1c8778ab4bf0","ru"
"58b9d508-86d0-48f1-866a-68323a177743","en"
"11be8b7d-36a1-400c-ae0a-98307da723a6","pt"
"1b160d46-11ee-4c47-998c-2d0958a23fa6","en"
"0207e78d-38bc-4c0f-bd40-ad5cf9a18f0f","pt-br"
"0207e78d-38bc-4c0f-bd40-ad5cf9a18f0f","en"
"ad380f74-cbd3-4fb2-a6d0-83a9eea08aac","en"
"6aef4ed0-11dd-49bc-ad25-0b54fdeeda1a","pt-br"
"c1e4b132-7ca2-4df6-bc82-2b1710dea48e","tr"
"bcfedb28-2e62-47fa-8bf2-16254bfe5836","pt-br"
"821d8253-8e6a-4dcb-a70c-65d77ae45781","en"
"98a1f097-7462-4066-894e-a689d74e3866","en"
"8782003c-8f8c-4ab3-b4ac-3f01403b4f68","en"
"ba01d07c-40f4-43fc-a1fb-7fe67cd89bc5","zh-hk"
"a63ca8e8-9c12-400d-a4e8-5bdc093d54f9","es-la"
"c017be06-3571-4017-ae77-76ed362ecdc4","es-la"
"c0711e93-eb2f-4742-bf92-50fc50215883","en"
"f42f4acf-df49-42e6-b717-7293617ee4a8","en"
"682558a3-4b40-488d-95d6-e226c857ea91","pt-br"
"44efbe50-8ca3-4068-9eb2-1173ef0a7c22","pt-br"
"c497f918-6187-49f1-853d-8972c08c4dad","fr"
"b6e860c0-265b-4c9f-adea-f1190828da3c","en"
"e56f8f0e-9248-406c-9567-048ae3c63b28","en"
"d44a9717-c9ed-4416-a5ff-e600d0334fb5","pl"
"1ace8c50-70e8-4d04-9f8f-02d5477b359e","pt-br"
"032b2fc0-3ec5-4465-b742-a97f1df48997","en"
"d415a276-6c6a-4281-a1bd-ef3a22bc3838","en"
"a2fde7c7-ba05-422f-8504-64da5d333f0a","es-la"
"00d1c38d-18f2-413c-8083-dd99dc40bbe9","it"
"3eb3e825-5b27-4f4c-803c-cc82bf86a174","en"
"7d6fab45-a63d-45c1-815e-b6acbbe8b589","en"
"7f419312-8564-4192-9834-406e172d6eb6","id"
"52fc8ae0-a459-41d6-94f2-1103a9312173","ru"
"64179444-0c08-43ce-b350-434cd3e4fcc8","tr"
"14df6245-9b43-4c95-886a-c14f64fac092","en"
"12daa915-752e-4f7a-ac59-e4145ed890dc","es-la"
"12daa915-752e-4f7a-ac59-e4145ed890dc","en"
"bf48503c-ef0a-47bf-a139-a52fb42de0cd","en"
"255df53e-d76a-4425-837c-429501a638c9","en"
"1477ffd2-8adc-4ff6-9c6a-1cd040f52253","es-la"
"8e46ec9c-b823-4dad-9ca0-6205a95af5c1","en"
"3f969b68-1850-4e83-b38f-2e3d44ec365a","fr"
"ab0e311c-f07a-48e4-9af0-324253adc5e1","pt-br"
"b939a4ef-b710-41c1-aa65-d680c6005899","en"
"308a5492-d700-48b0-b647-bd6de8210716","en"
"8e7bb8bc-1c30-4f28-a778-8dd494cd841f","it"
"3c65bcbd-bf79-4d4c-a26b-ceedaa78d35e","en"
"65760175-fbc5-4766-9898-090db90ca842","en"
"ad2cc95f-9e7c-4011-8ee5-52a87ffd865b","en"
"25ae21be-80f4-4067-9883-c5348a1a23c1","it"
"30f544f5-825e-4106-823b-7b7b8fbf56b0","en"
"4acb6c78-1047-42ba-99d7-ca47abc0f1c4","en"
"f9681c60-bfdf-4358-b2d9-186dc0f5a8ac","en"
"d4b04629-ad14-4bf8-96f8-d8e264d2b973","en"
"4942253b-48a3-44b4-8e94-c3ad9bb6dd2e","vi"
"5a28e490-4bde-490f-b5a2-7012aa8b447a","en"
"a2a368eb-ec5e-419a-a1d2-9a3b8533f71e","en"
"194cfbfc-3e8f-497f-a135-cd8c1105a427","en"
"c6ba4607-ea1a-4a8a-a330-dabbd7394045","es"
"67314463-692b-41b6-a397-7113f12d2bba","en"
"1a856168-6474-4637-967a-2133ad66368e","pl"
"bd6e9074-bbce-4001-9307-1948c0918de4","en"
"f8806f87-3fec-4b49-81ec-0aaedf3bd248","en"
"4450baef-3938-41ca-9553-8e3711736494","id"
"68dfbb47-7d97-4456-b723-162bacc2d416","ru"
"68dfbb47-7d97-4456-b723-162bacc2d416","uk"
"ab65fdd1-98ce-4b1a-a1b4-cef7959cf90b","es"
"34c32e4c-781e-456e-b591-853ef8376f27","en"
"7737b18f-9cb1-4282-8445-835afbae3301","en"
"1466e3bf-05e1-4c92-b6c0-a17f6992126b","pt-br"
"f4336076-cf39-498b-854d-c561a1e91fab","en"
"94df71c4-4c94-44b1-8600-9b1abbced1e0","en"
"01e1b8d7-0ea3-476e-8b4d-080fd71b6a5a","en"
"32cb276d-697b-4fc1-810a-0abc4ee2cd4d","ru"
"75c1b936-30b4-42f1-815c-0b2cb9d39f90","fr"
"a933be8a-e964-43a2-85ec-9f7b6b103a2b","en"
"a2bd95fa-f93d-45df-b79b-549595129122","vi"
"ec0ee920-ef99-4d78-8c96-3332cee00960","uk"
"24f5c096-b44b-4ea4-a3cc-348b83070561","pl"
"139ca4be-f69e-4a92-ab38-ba88600f94a6","uk"
"43557fcb-d7cd-4d00-a376-beea9f152138","pt-br"
"97075b9d-d7de-4d67-8c3a-00d7a346d68e","en"
"b86ae5cb-92a3-461f-83f7-3e98f105634b","en"
"dd20a9a7-729e-4298-9919-3502920007b5","pt-br"
"3e53188d-9538-4b0b-9342-07870fef63f8","en"
"e7348417-3c00-4323-96a6-5df261f4a83a","en"
"5514fba7-83d3-45ee-aa1e-327c38438e34","en"
"8a5e2f76-e381-4ed9-8a5f-9ba83962a27c","ru"
"a07a889f-02d9-46f0-9be7-f021c56fe8a3","vi"
"7f6e7748-d074-499d-91c4-7986aa2ca14f","en"
"7f6e7748-d074-499d-91c4-7986aa2ca14f","fr"
"da740e62-136c-4e83-9726-915b4e8d5feb","pt-br"
"061048d4-f748-40a7-a580-9e9051decbd8","en"
"061048d4-f748-40a7-a580-9e9051decbd8","ja"
"4d30aa82-ce03-4d9a-bcad-f7448a6a6471","ru"
"e0d44f22-6bb4-4a58-a1b1-3b8d8c708c04","ru"
"c7476495-3736-4f35-82ac-92ac1277d588","es-la"
"8c06aab5-53e6-40d8-bdff-486582d0066f","it"
"899ef0ec-d02d-42f8-9536-1492c5c037eb","ru"
"4b4739f1-c995-400a-85e6-8e11e983e63f","vi"
"ead90e8c-c793-4cef-a016-f68c66abd03b","pt-br"
"2a51d5de-8c57-420b-abb0-7bec3d8c4e64","es-la"
"48747cf0-f35a-43b1-a5eb-6ea978038c39","es-la"
"daa1afb2-881b-41fc-b630-873236f7f7fa","pl"
"a4653168-f3c0-45e8-8be2-4f7d6c0e447f","ru"
"9069f239-48ea-4cc9-b73d-235c055cfd54","vi"
"46144f31-61e4-4296-92ff-3cc7e3d55d3f","ru"
"af17954f-2cc1-4707-9d9c-287b918516af","fr"
"593df328-2a51-48ad-a926-f3fa924fe195","ru"
"b1013a74-4da6-44a4-96bc-f9ab7455c8a9","en"
"e473561b-0449-4144-8cda-d095b2b628ba","zh"
"255bcef6-41ac-4e94-ae01-23b842870caa","en"
"bb3eb412-bf33-4f86-9ff4-81c4048ba328","pt-br"
"f573c95d-f31f-4a42-a407-6d71e66c037b","en"
"9ae6d4dd-668a-4f9d-adb1-d04d8230b0ca","ar"
"fa20651e-afbd-47ee-86da-b18fc2fcc212","ru"
"d1236c75-a8e8-499b-8485-4f0cf622d013","id"
"add80ff2-be01-467d-9efd-d180d62f787e","en"
"f7335e18-0063-45ec-ab65-022bf2a7a0b5","en"
"24439ecb-a0cd-4e47-a38d-79cae1e61b66","en"
"2fa13110-993a-4f51-9336-9eec7eece8de","ro"
"9f3358fb-78f5-494a-abab-b13a1c05c085","es-la"
"dee29ea6-9df6-46e9-9b93-374db1c98348","ru"
"02736774-a83b-418f-b543-66fa57518abd","en"
"bded0753-bbb0-4e7d-88b7-c62955f22328","ru"
"40d7359e-2d94-44d7-ba27-afe481321bc4","en"
"929b7bbb-973f-4156-9871-3f4e4d7e6c61","en"
"c8d6e8ec-05b3-4d57-97bc-dad78ec6f36c","ar"
"cc47e143-2db2-4543-94bb-efbd2a0d319c","en"
"4a3347c4-ccc6-4697-a45f-e0687ab5d966","en"
"f0c39ed8-75a4-4b21-8ec5-2b032d357943","pt-br"
"3cd67351-ef41-49a3-84ba-8fdce3ad8d5c","ru"
"1637f0d4-a87a-4b21-855a-bed179360a0d","tr"
"1d3a02be-6c08-40a4-88d6-4d7cc2c75ded","en"
"a4ae72e9-8bfd-49e3-bdd5-de9525babf72","fr"
"bbe36cd2-1b26-4709-a6c9-717a9d4f4f2b","en"
"bbe36cd2-1b26-4709-a6c9-717a9d4f4f2b","zh"
"bbe36cd2-1b26-4709-a6c9-717a9d4f4f2b","zh-hk"
"bbe36cd2-1b26-4709-a6c9-717a9d4f4f2b","ja"
"bbe36cd2-1b26-4709-a6c9-717a9d4f4f2b","ko"
"83ccb539-eb5d-4f0d-935b-e566684a17f9","es-la"
"d05b6163-2ae5-4f6f-97f5-9915348a0a3e","ru"
"6fdaedf5-e9d6-4b0f-9eb4-b439480aa12b","en"
"758c3985-93b8-4a23-9d0b-9203b99d3bd2","en"
"ed2441e7-69fc-4cbe-bfe1-b8fe0daa6892","en"
"5cf69f38-4d3c-47b0-ba13-8d280039ca93","pl"
"daec1a7c-e54d-4743-aaa7-f53d3c375124","en"
"fed6260c-3068-4545-83e3-e41094bdf551","es-la"
"8db64d02-31ae-4ef7-b259-cc5660ead4f3","pl"
"6fc905e0-486b-41e8-b78b-3428e7b6e738","es-la"
"626f678d-b22c-43f0-846f-fb53a6cb9290","en"
"1088c06f-f2f1-4afe-9a5f-ca8b5fe8d59a","pt-br"
"a44af79c-838d-4660-94b0-97be17c0c1ef","en"
"d892faa3-f1ef-4e28-a681-ba47d56eeea8","ru"
"45cb3704-4348-42e9-9cbc-678d853ce7fa","es-la"
"45cb3704-4348-42e9-9cbc-678d853ce7fa","es"
"fba6e30a-580a-4375-9128-51f7f3230dfb","en"
"834acd78-ab71-4e48-b8ed-cef1faa91419","en"
"dfe2d3b1-0739-43f0-afcd-83dcbdfb0f44","ro"
"e499a85e-0bc0-401e-9300-fa027625b8de","en"
"7a26c907-1469-4472-a5ef-c030737aa80d","en"
"7b246c4a-aded-4f57-96de-fe208974a28e","en"
"0921fa85-c93e-45e9-a00c-8d4ba7c5dacc","ru"
"97a70818-1cfc-4a46-9946-8f749a28c96a","en"
"59ac7cdd-c2b7-4f72-b704-5faf5cd289c6","en"
"bf2eb5f4-40bb-435a-9e73-83a42c68ffdd","en"
"2d9340f2-790a-478a-8920-d75f00ad96ce","en"
"d770309d-54e5-4d2e-8cff-32b2bbc33dd9","id"
"b07f4919-d842-4ce4-9afc-a016de12df54","en"
"bd603059-6ec8-47e9-b9d9-892f72743bc0","pt-br"
"bd603059-6ec8-47e9-b9d9-892f72743bc0","ja"
"bd603059-6ec8-47e9-b9d9-892f72743bc0","en"
"25c0f66c-1f01-495c-90ac-887ecadc108b","en"
"3ce782ba-bdd6-4044-a236-c48179b39598","en"
"a408e049-2d88-429f-8c03-f0cc8ab2325c","en"
"c60f4f5f-6127-400e-9db4-949d23713495","fr"
"33970aee-ac3c-42f1-9c70-93a59bf36c79","en"
"2bb7972f-e25b-4e4d-b4a6-15a11fb7a77e","vi"
"8a4c2c3f-78f8-4733-83e7-0e39ddafa8f7","ru"
"49d558cc-67b3-4942-bab3-0b39636ef3fa","es-la"
"b999877e-3f3a-4770-a7a7-13eec39c648e","en"
"09d26d4d-53c0-417b-83e6-0ca547ec6f11","en"
"fccf0ebe-47e0-4960-85cd-2be1d1fc270a","en"
"4fe32a61-2996-4947-a7ff-86790e284e84","vi"
"44d0975c-4879-4c92-aaf8-0f73cfebf492","en"
"71f1bc8b-4bc3-466e-a995-c9494e0f7cea","en"
"84c58229-fe94-4f33-8ca6-07fce1a3a48e","en"
"03cd3ca7-b815-4de4-8115-2be71349cfc9","ru"
"d0e2093e-af01-4639-95d8-de38a7ba7903","en"
"39adb38b-f439-4ccc-b4ee-acf9556cd626","en"
"511ea60f-6a2a-4d01-a4e1-7e6048c39ecb","pt-br"
"3b2e3971-db35-4777-8eea-560b0cc890b0","en"
"3b2e3971-db35-4777-8eea-560b0cc890b0","pt-br"
"f6be0d38-4ea7-4fcf-89bf-1919312b337a","uk"
"176dfc0f-267c-49e5-9fce-b9afe47be5f2","pt-br"
"a29bfcfe-c5e6-424e-b158-0e5b0a35d972","en"
"373155c6-9a3c-4b0f-85e1-0ce37a3f6d9b","en"
"b63cc2a0-6e3f-49d5-9897-0b5dff9ec0fe","en"
"d073a2de-bf4c-450e-a40c-1f13e7f463bc","en"
"220f9db0-f038-4d41-bee2-4fd63b90020c","en"
"2a3eed72-40cb-4c57-b5a0-8602a5dd4616","en"
"2f95c149-eb58-4589-be7b-835b23ed5e12","fr"
"d600ef2c-b9bd-4024-9d52-8fdc508464fe","en"
"8312ff06-0052-4124-a5ed-530ba6bb4b81","en"
"8312ff06-0052-4124-a5ed-530ba6bb4b81","vi"
"9a2058b8-b6c6-4b5e-871b-1cca1d38d965","en"
"eb2e7f48-39a2-454a-97bc-5d95f2f02020","en"
"492e8444-62aa-4465-a954-99a49c5c074a","en"
"5ce13414-7f21-4b87-82ac-da64fdd5a1f6","en"
"345e9998-7916-4148-bd56-fda58ae7d095","en"
"24dc6517-3198-4497-8ffe-b3acd77c63e7","ru"
"e35a20d1-d160-479a-8977-e3ccdee38bd4","es-la"
"e499d67d-1723-4dee-b846-67423c12d579","en"
"b4742c01-7db2-40d9-a12c-2a3f468d103d","mn"
"d52b7a6c-1fe9-47bd-991f-1b5de3d7799c","ru"
"9609f221-d5db-4fd0-ba9c-e75972248540","en"
"85cc41ee-6f61-46e9-badf-737c03742129","en"
"cdddacb9-cfec-4918-8aa1-840ab9492744","en"
"4f3c6a07-bcde-4b36-8968-7e07a655fce8","fr"
"288338e6-e776-4d31-b3fd-800800a34ee6","en"
"58fea0b4-ebc4-464c-ae82-548be2e90fdc","en"
"424037ce-07d7-49ce-94f4-3852eb28368f","tr"
"664c7649-54e6-491b-8e67-b0d511eb9a65","ru"
"7b6e87e1-e8d9-47ee-b360-7bb9422fcb00","en"
"577768f3-b96d-4b2c-8e5c-c8f2bb25b88e","uk"
"c1c8f174-b911-4bb7-ad55-f4ad3471d10e","en"
"60c7a408-5693-470d-8fcb-b0c488d9a9d8","pt-br"
"2652b6ea-f754-44b2-ba2b-14648dfa52ce","en"
"3212e061-ec51-4ed8-ad46-e95f43636671","en"
"ca88336f-9a55-46fb-8548-5086243b46c5","en"
"4dcd6910-3e21-4ac5-9265-2439390d0031","es-la"
"5f29cdf7-2d05-447a-9ac2-fade61e57d39","it"
"512c4dff-f31c-4d9c-9072-03fcdcb4561d","id"
"512c4dff-f31c-4d9c-9072-03fcdcb4561d","en"
"6f88c7d8-8db6-44b1-93b9-46d2fc73a6c1","pt-br"
"291c9106-3d4b-4f26-b972-834ea5764bf4","fr"
"b5de3b44-a306-4a7a-b827-9b45431eb6c4","en"
"9f78e2fb-3ac3-456d-9fc4-cebda41fe0c4","en"
"aedc3cf5-8707-42cb-81d0-2522b891e8fc","pt-br"
"ada1cdfd-39a2-4e92-abe7-ac2a67ccadc6","en"
"5986f8f7-d450-48e3-a772-de7e32f4916b","id"
"edbf2966-48bd-4f38-aee3-e72f6e3bacef","en"
"34ca6803-31e7-476f-80e2-42b5c9795ac5","en"
"96bd35e9-8200-4c81-9603-b0f74dbaf265","en"
"3de305bf-fb24-48e2-b7cb-678abbfdcba1","en"
"8d54f9a2-5b93-4284-9ad6-1973a6c4c9d5","en"
"fb295b2f-6e9a-4a5b-a8f0-16c40d61e4f5","en"
"89be4821-ffd5-4807-9190-f1254f015272","tr"
"65573a81-4133-45a2-a1b0-db70d6fb78fe","uk"
"8ea498af-2051-4cd8-a45e-a81fb3b09195","en"
"b030df7d-6a93-4d61-8b4b-e2524f2a4f0a","pl"
"e1d7ebeb-8cc5-4997-a97a-bf9df0d2f01d","tr"
"20d74457-dfb5-4a5c-9243-ef57a88a203e","en"
"fa771001-b35e-4f00-b127-999f7934e4cd","en"
"b5b7ad30-d49e-4ce9-ba9d-fe80e07b5caf","id"
"5b8728af-da6f-4c4b-948e-ccf1059afe8e","ru"
"2a2cf6fa-0be1-4211-a615-6a81c991763c","en"
"3335d2a7-d316-4579-86e9-278b3b910e45","fr"
"6b140352-d4c9-4a04-96c7-6bef67f44502","en"
"d7c41f1a-0b3c-4fd0-a209-46151ca74bb0","en"
"dcd00a24-fe49-4616-ae51-040f237bf60b","id"
"d714eb21-48ef-499c-be9b-d45a51763dd9","en"
"9eac3f94-d4d7-4156-8123-dff80e10fd06","fr"
"43a732e8-3384-45e7-b318-1a24b62eb24b","en"
"46cbcced-d1f9-43bd-8cd5-f9b79375e04d","en"
"6570aa54-1d67-4ee7-b75c-904d94f1d26a","ru"
"14bc357d-a5a0-4855-b3d5-7af5017b5358","vi"
"8fa593e6-7506-4176-a22a-05c625da85c4","en"
"a7bac797-d621-4e10-b3a2-face0ea2c54d","en"
"b2c9587b-a4e6-42e1-ae2a-415fb875f39b","fr"
"33032785-1af8-44ab-898d-8bb2a58459ad","fr"
"93c341cd-62c3-4c59-8245-28db4478bf78","es-la"
"466bc5c9-4ac3-448c-b1e6-960c954f9fca","en"
"d929039d-cd3c-45bb-938c-7cd09e3ea9fd","en"
"7b08baed-f18b-4bdd-8b19-a6085544eedc","en"
"75806a7b-ffaf-4e92-a416-a6154632c522","en"
"3b81b0e2-2b72-4963-8cd3-c47d155c109a","id"
"646b9997-02f3-44fc-b970-cac68a342688","pt-br"
"c8aa0633-399c-4c8c-932d-5dd6f35d0bca","en"
"91afc115-30f6-44e5-ba0e-ca0a4a5b365b","uk"
"701b0c5e-b7bd-4858-94c5-f983264bc2e0","tr"
"46393a56-180f-42a9-a6e0-8f9ca343cb06","pt-br"
"50a59df4-1733-4047-b5e3-4acb1f9794ab","pl"
"4a1676db-24e3-46ff-9090-107b2d0e67a3","pt-br"
"7486d4f8-205f-4808-9ccb-9fd0dab786e0","en"
"eeef6d60-1de9-4f0b-ae18-e29bd0f8a980","es-la"
"c3f2d012-d7df-4851-96e5-e932c08fbfdf","en"
"f7bd8973-c4ba-4c1a-902b-9bc3db1ef992","ru"
"0dbedcfa-74c7-4061-a9a1-f41fdcdb036c","en"
"91c93904-2b7a-4c79-80d7-0bbe03d02940","fr"
"c40f8244-1f8f-42fc-a26d-287252e85e75","id"
"b9235e8e-267e-45b1-bfa3-f296f6254396","en"
"0cefd038-978b-4e55-a4d9-38757aecc996","en"
"e4ad800f-e929-498c-8734-44b149404f8e","vi"
"6dd88d5e-52ae-495f-b417-ed940447671c","en"
"e5d9f0ed-7790-44ae-8a3d-0d1ca2163490","uk"
"04f94a7a-3721-4f5d-8bab-fde5bb93a118","en"
"2ece8163-7830-4a3a-983d-daf022c3b730","en"
"cda3e103-00cc-4ceb-b1f2-64482038495f","en"
"e0302c78-dc8f-431a-bb3e-9e2e63ff0b89","id"
"464cd7a1-32bf-4e82-9aff-5b3c351c346b","en"
"e4ea31ff-d8d7-4eab-a883-80af3cfc7854","en"
"5b4bf7fa-b65c-406d-9589-75fabd9cb008","en"
"1d7086f5-e0ec-4bf5-b526-6b5da7cf04b1","vi"
"6732b999-4f08-4fa5-a94f-0961929a62dd","fr"
"2284ce33-73a0-4961-bb05-74944865d0e5","en"
"ce1317f1-1222-44d9-b5b5-e217bf798437","en"
"95fb3d70-f083-4406-804c-98b2f2561b0f","en"
"cc6f4ee8-c1a5-4f7f-b4c9-ddeceb2a21aa","pl"
"ab0f2f0d-2ddc-48e2-a143-2379c1cbbabf","en"
"56e24c66-08be-479d-8b60-2a68f984afb9","es"
"f318dfcc-7965-4b0f-b591-04fffe4687ee","en"
"10e0e55e-03b0-460b-9f89-197e5f8c2d42","zh-hk"
"e5f7b01c-76fd-498d-8222-37758b55ce73","vi"
"52827a91-cbef-4898-94a1-8d32074327aa","en"
"f2ff849f-d5ff-4e60-87bd-57fd6dfed69a","pt-br"
"308945a9-0cbc-4d51-9ec1-85307cfcfe60","en"
"1cd652f8-eae8-4cd7-88d8-86ae43ecd935","fr"
"20947bb3-f6c2-421e-b701-4fb19fdb6550","en"
"ad94d5e1-fbab-4808-ab4d-c8e1a80c8a26","en"
"4d5cd4f0-4520-4644-8deb-23edd69d0d44","en"
"ef628441-f4e3-4e8d-aee8-eb172cacd6e8","en"
"09037d2e-dd72-4437-84fa-fb8cc24fee37","pt-br"
"cf0e891b-b666-4905-906c-71064f7e8bb4","en"
"e513c498-ea84-4c28-ada9-2ad89a64d55d","it"
"d3e6ea92-4d4f-4fbc-b05f-a697797f1dc9","be"
"b7e4de62-b4a7-404b-855e-def6577f5c9e","es-la"
"b0d29c7a-176d-4021-a32c-195ee414c435","fr"
"7608cb16-e227-4f02-87f7-5f487711d754","en"
"53f4e199-04a2-42c9-9041-66e0ff0df965","id"
"0b0120a7-8afd-4b12-8d23-c6f3826218ee","pt-br"
"fa83a695-8920-489a-bd73-4e385caff073","uk"
"cfe40685-39d1-4999-aee7-46424ffcb815","fr"
